head,relation,tail,label
/m/046p9,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0,0
/m/011_6p,/music/performance_role/regular_performances./music/group_membership/role,/m/05kms,1
/m/011zd3,/film/actor/film./film/performance/film,/m/01cmp9,1
/m/010cw1,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/award,/m/0gr4k,1
/m/010bxh,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01wyz92,0
/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/014488,0
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07cbcy,1
/m/013m4v,/location/hud_county_place/place,/m/013m4v,1
/m/011w20,/people/person/places_lived./people/place_lived/location,/m/02_286,1
/m/01243b,/music/genre/artists,/m/03b12,0
/m/0126t5,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01qscs,0
/m/013nky,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02ynfr,0
/m/012x7b,/music/genre/parent_genre,/m/04sh80,0
/m/01243b,/music/genre/artists,/m/06br6t,1
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03cffvv,0
/m/010p3,/people/person/profession,/m/072192,0
/m/010hn,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/03hl6lc,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,0
/m/013m43,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/011yth,/award/award_winning_work/awards_won./award/award_honor/award,/m/01wgxtl,0
/m/011k1h,/music/record_label/artist,/m/01wwvt2,1
/m/011k11,/music/record_label/artist,/m/015bwt,1
/m/012gq6,/people/person/place_of_birth,/m/0s5cg,1
/m/02__7n,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/0113sg,/people/person/profession,/m/0dxtg,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03ndd,1
/m/012xdf,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05q5t0b,1
/m/0ch280,/people/ethnicity/people,/m/0hwqz,0
/m/0n2g,/music/artist/track_contributions./music/track_contribution/role,/m/01vj9c,0
/m/016l09,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/06fc0b,0
/m/0h1mt,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/011zdm,/medicine/disease/risk_factors,/m/0h1wz,1
/m/04sx9_,/film/actor/film./film/performance/film,/m/0f61tk,0
/m/0126y2,/people/person/nationality,/m/09c7w0,1
/m/0139q5,/people/person/places_lived./people/place_lived/location,/m/07ssc,1
/m/011ydl,/film/film/written_by,/m/013t9y,1
/m/02lpp7,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/011ycb,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0f8l9c,1
/m/0133_p,/music/genre/artists,/m/03c7ln,1
/m/02g3gj,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/07kc_,0
/m/012zng,/music/group_member/membership./music/group_membership/role,/m/0f3m1,0
/m/012zng,/people/person/nationality,/m/02pp1,0
/m/012pd4,/people/person/profession,/m/03f0fnk,0
/m/0fhp9,/music/performance_role/track_performances./music/track_contribution/role,/m/03m5k,0
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/015gw6,0
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/05r5w,1
/m/01337_,/film/actor/film./film/performance/film,/m/03kx49,1
/m/013b6_,/people/ethnicity/geographic_distribution,/m/025m8y,0
/m/013knm,/film/actor/film./film/performance/film,/m/05fgt1,1
/m/013mj_,/location/location/time_zones,/m/0cbkc,0
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/0c4z8,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02rb84n,0
/m/02f6xy,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/04sh3,0
/m/01314k,/education/university/international_tuition./measurement_unit/dated_money_value/currency,/m/05l5n,0
/m/01qqwp9,/people/person/profession,/m/02hrh1q,0
/m/0139q5,/film/actor/film./film/performance/film,/m/03xgm3,0
/m/012mrr,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/05br10,1
/m/011ykb,/award/award_winning_work/awards_won./award/award_honor/award,/m/027c95y,1
/m/01whg97,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0gltv,0
/m/016jny,/people/person/profession,/m/0nbcg,0
/m/011k1h,/music/record_label/artist,/m/0c9l1,1
/m/0137g1,/music/artist/origin,/m/030qb3t,1
/m/01243b,/music/genre/artists,/m/04sd0,0
/m/013pp3,/influence/influence_node/influenced_by,/m/08qs09,0
/m/02wyzmv,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0p_47,0
/m/01352_,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/028hc2,0
/m/011ywj,/film/film/genre,/m/01t_vv,1
/m/03_87,/people/person/place_of_birth,/m/0ck6r,0
/m/0121h7,/people/person/places_lived./people/place_lived/location,/m/06y57,0
/m/0133x7,/music/artist/track_contributions./music/track_contribution/role,/m/0bxl5,1
/m/0133sq,/film/director/film,/m/05wp1p,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02n9nmz,1
/m/012xdf,/people/person/religion,/m/0flw86,1
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/026mfs,1
/m/011k1h,/music/record_label/artist,/m/0dm5l,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01my_c,1
/m/01dwrc,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02_j1w,0
/m/0144l1,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,/m/01vvyfh,0
/m/010t4v,/location/hud_county_place/county,/m/0mlzk,1
/m/0136p1,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01cbt3,1
/m/0126y2,/film/actor/film./film/performance/film,/m/03l6q0,1
/m/0124ld,/olympics/olympic_games/sports,/m/03tmr,1
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/05148p4,1
/m/0124k9,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,/m/02qyxs5,0
/m/013rxq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0drdv,0
/m/013h9,/base/biblioness/bibs_location/state,/m/04j13sx,0
/m/0123qq,/tv/tv_program/genre,/m/05p553,1
/m/011_3s,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y,1
/m/0145rs,/film/film/production_companies,/m/016tt2,0
/m/03_0p,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0170qf,0
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/04sh3,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0dnqr,1
/m/0122wc,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02sdk9v,1
/m/04w391,/film/film/written_by,/m/06pj8,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01b1mj,0
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01ggc9,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,/m/0bpk2,1
/m/0126y2,/people/person/profession,/m/01d4cb,0
/m/012v1t,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/070mff,1
/m/01271h,/music/artist/track_contributions./music/track_contribution/role,/m/01tnbn,0
/m/011pcj,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/01t032,0
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/01243b,0
/m/0138t4,/education/educational_institution/campuses,/m/0138t4,1
/m/0121h7,/location/administrative_division/country,/m/01dk00,0
/m/06ms6,/people/person/profession,/m/03gjzk,0
/m/013bd1,/people/person/nationality,/m/02jx1,1
/m/010hn,/people/person/profession,/m/039v1,1
/m/011s9r,/influence/influence_node/peers./influence/peer_relationship/peers,/m/01y8d4,1
/m/011ywj,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0ch6mp2,1
/m/0133x7,/people/person/profession,/m/0fnpj,1
/m/012gyf,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/05_zc7,0
/m/0130sy,/music/group_member/membership./music/group_membership/role,/m/02rh_0,0
/m/010016,/music/group_member/membership./music/group_membership/group,/m/01v0sx2,0
/m/05zbm4,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/011hdn,/music/artist/track_contributions./music/track_contribution/role,/m/0jtg0,0
/m/013xrm,/people/ethnicity/people,/m/0h1mt,1
/m/013pp3,/influence/influence_node/influenced_by,/m/0lcx,1
/m/0dmtp,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0bvzp,0
/m/011yl_,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0,1
/m/011k_j,/music/instrument/family,/m/04wzr,0
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03cffvv,1
/m/03177r,/film/film/genre,/m/03k9fj,0
/m/013pp3,/people/person/place_of_birth,/m/0hptm,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/079vf,0
/m/012vwb,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0g4gr,1
/m/013f9v,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/01p9hgt,/film/actor/film./film/performance/film,/m/01633c,0
/m/013cr,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,/m/02vzc,0
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/06ztvyx,0
/m/06by7,/music/genre/artists,/m/01d4cb,0
/m/0143hl,/education/university/international_tuition./measurement_unit/dated_money_value/currency,/m/01nv4h,1
/m/012vct,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054ks3,0
/m/0133_p,/music/genre/parent_genre,/m/017371,1
/m/012xdf,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/033_1p,1
/m/02gkzs,/medicine/symptom/symptom_of,/m/01_qc_,0
/m/012bk,/music/artist/origin,/m/0vzm,0
/m/013pk3,/people/person/profession,/m/0dxtg,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02l4rh,0
/m/013v5j,/music/group_member/membership./music/group_membership/group,/m/03lb_v,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03vgp7,1
/m/012x4t,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01vt9p3,1
/m/013q07,/film/film/language,/m/02h40lc,1
/m/034qmv,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0dgr5xp,0
/m/0134w7,/film/actor/film./film/performance/film,/m/03176f,1
/m/013xh7,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/0dgrmp,1
/m/011_6p,/music/performance_role/regular_performances./music/group_membership/role,/m/018vs,1
/m/013cr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01cw51,0
/m/011_3s,/film/actor/film./film/performance/film,/m/0c4f4,0
/m/01ktz1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gr51,0
/m/012vd6,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/01309x,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0c4z8,1
/m/011yxg,/film/film/language,/m/06nm1,1
/m/011k1h,/music/record_label/artist,/m/048xh,1
/m/07b_l,/people/person/languages,/m/02h40lc,0
/m/012gbb,/people/person/religion,/m/0kpl,1
/m/0j6cj,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01ck6h,0
/m/01_srz,/people/ethnicity/people,/m/02ln1,0
/m/0137hn,/people/person/nationality,/m/02jx1,1
/m/013yq,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/025t3bg,1
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award,/m/02rdyk7,1
/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj,1
/m/011k1h,/music/record_label/artist,/m/03fbc,1
/m/02p4l6s,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,/m/03tck1,0
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/040p_q,1
/m/0133sq,/people/person/religion,/m/0c8wxp,1
/m/011yfd,/film/film/country,/m/0f8l9c,1
/m/0121h7,/location/administrative_division/country,/m/03rt9,1
/m/011xg5,/film/film/production_companies,/m/030_1_,1
/m/011ywj,/film/film/music,/m/08c9b0,1
/m/012s5j,/people/person/place_of_birth,/m/01_d4,1
/m/02bh9,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0dgrmp,0
/m/03b12,/people/person/profession,/m/09jwl,0
/m/013zs9,/organization/organization/child./organization/organization_relationship/child,/m/0gyr_7,0
/m/0133x7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03tk6z,1
/m/012zng,/people/person/profession,/m/0gbbt,1
/m/0132k4,/people/person/gender,/m/05zppz,1
/m/011j5x,/music/genre/parent_genre,/m/0827d,1
/m/013xrm,/people/ethnicity/people,/m/05whq_9,1
/m/02j416,/film/film/genre,/m/07s9rl0,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/07y_7,1
/m/012gk9,/film/film/country,/m/09c7w0,1
/m/0pj8m,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0159h6,0
/m/0pd57,/media_common/netflix_genre/titles,/m/01hvv0,0
/m/010hn,/people/person/profession,/m/049dk,0
/m/0113sg,/people/person/nationality,/m/0bqytm,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0342h,1
/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0cqhmg,1
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/018vs,1
/m/012x1l,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/0136p1,/people/person/profession,/m/09jwl,1
/m/09bg4l,/music/performance_role/regular_performances./music/group_membership/group,/m/01qqwp9,0
/m/0fsyx,/film/film/production_companies,/m/025jfl,0
/m/013pp3,/influence/influence_node/influenced_by,/m/0gqyl,0
/m/013hxv,/base/biblioness/bibs_location/country,/m/09c7w0,1
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb,1
/m/07kjk7c,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02lp1,0
/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0hnf5vm,1
/m/013tjc,/people/person/profession,/m/0np9r,1
/m/011zf2,/people/person/gender,/m/05zppz,1
/m/0123qq,/tv/tv_program/country_of_origin,/m/09c7w0,1
/m/01vvpjj,/film/film/other_crew./film/film_crew_gig/crewmember,/m/094wz7q,0
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01kv4mb,1
/m/010hn,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9jp,1
/m/013zs9,/film/actor/film./film/performance/film,/m/01pv91,1
/m/011yph,/film/film/country,/m/0p9sw,0
/m/013b6_,/music/performance_role/regular_performances./music/group_membership/group,/m/0gr69,0
/m/0127s7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0btpx,1
/m/015mrk,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/06mr6,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01wgfp6,0
/m/04ztj,/award/award_winning_work/awards_won./award/award_honor/award,/m/02qvyrt,0
/m/01309x,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03q0r1,1
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/086qd,1
/m/012jfb,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c,0
/m/013vdl,/people/person/profession,/m/0np9r,1
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0127m7,0
/m/013bd1,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/06pj8,0
/m/011ydl,/award/award_winning_work/awards_won./award/award_honor/award,/m/0gr42,1
/m/01v3s2_,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c99j,0
/m/0126rp,/people/person/profession,/m/0np9r,1
/m/011lvx,/music/artist/track_contributions./music/track_contribution/role,/m/0395lw,1
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01pj48,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/025cbm,1
/m/013xrm,/people/ethnicity/people,/m/04xjp,0
/m/0130sy,/music/group_member/membership./music/group_membership/group,/m/03bxbql,0
/m/0jz71,/music/performance_role/regular_performances./music/group_membership/role,/m/02w3w,0
/m/011k1h,/music/record_label/artist,/m/0knhk,1
/m/0132k4,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/011j5x,/music/genre/artists,/m/0326tc,1
/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/02nxhr,1
/m/012x03,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
