head,relation,tail
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0cqh46
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gq9h
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gs9p
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/016tw3
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01rr9f
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/027kmrb
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02fcs2
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/05nn4k
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0739z6
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/086k8
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/086qd
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/08d9z7
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01msrb
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0258dh
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02z9rr
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/035gnh
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/08mg_b
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0y_9q
/m/0127m7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02fcs2
/m/0127m7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/047q2wc
/m/0127m7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/086k8
/m/0127m7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01phtd
/m/0127m7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01yg9y
/m/0127m7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01pcrw
/m/0127m7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/03knl
/m/0127m7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/05kfs
/m/0127m7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0h7pj
/m/0127m7,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/0127m7,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/0h7pj
/m/0127m7,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0127m7,/film/actor/film./film/performance/film,/m/01msrb
/m/0127m7,/film/actor/film./film/performance/film,/m/0258dh
/m/0127m7,/film/actor/film./film/performance/film,/m/02z9rr
/m/0127m7,/film/actor/film./film/performance/film,/m/035gnh
/m/0127m7,/film/actor/film./film/performance/film,/m/048scx
/m/0127m7,/film/actor/film./film/performance/film,/m/08mg_b
/m/0127m7,/film/actor/film./film/performance/film,/m/09sr0
/m/0127m7,/film/actor/film./film/performance/film,/m/0b2v79
/m/0127m7,/film/actor/film./film/performance/film,/m/0gjc4d3
/m/0127m7,/film/actor/film./film/performance/film,/m/0kvbl6
/m/0127m7,/film/actor/film./film/performance/film,/m/0y_9q
/m/0127m7,/film/director/film,/m/02z9rr
/m/0127m7,/film/director/film,/m/0kvbl6
/m/0127m7,/film/director/film,/m/0y_9q
/m/0127m7,/people/person/gender,/m/05zppz
/m/0127m7,/people/person/places_lived./people/place_lived/location,/m/0cb4j
/m/0127m7,/people/person/places_lived./people/place_lived/location,/m/0l380
/m/0127m7,/people/person/profession,/m/012t_z
/m/0127m7,/people/person/profession,/m/01d_h8
/m/0127m7,/people/person/profession,/m/02hrh1q
/m/0127m7,/people/person/profession,/m/03gjzk
/m/0127m7,/people/person/profession,/m/09jwl
/m/0127m7,/people/person/religion,/m/019cr
/m/0127m7,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/0127ps,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/03h610
/m/0127ps,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/046zh
/m/0127ps,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0c1pj
/m/0127ps,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0jbp0
/m/0127ps,/film/film/country,/m/09c7w0
/m/0127ps,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf
/m/0127ps,/film/film/featured_film_locations,/m/02_286
/m/0127ps,/film/film/genre,/m/02l7c8
/m/0127ps,/film/film/genre,/m/0c3351
/m/0127ps,/film/film/genre,/m/0lsxr
/m/0127ps,/film/film/language,/m/02h40lc
/m/0127ps,/film/film/music,/m/03h610
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01pvkk
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01vx2h
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02ynfr
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0ch6mp2
/m/0127ps,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0dxtw
/m/0127ps,/film/film/produced_by,/m/03ktjq
/m/0127ps,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
/m/0127ps,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0
/m/0127ps,/film/film/written_by,/m/0237jb
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c427
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c99j
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02681vq
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/026mmy
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f5qb
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f6ym
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f705
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f71y
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f72_
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f777
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f77y
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f79n
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qbnj
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/018n6m
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01htxr
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01vrt_c
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01w61th
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01wyz92
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02k5sc
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/09hnb
/m/0127s7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01wyz92
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/019n7x
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01s7ns
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01vrt_c
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/0285c
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/05r5w
/m/0127s7,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/0j1yf
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/015pkc
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/019n7x
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01q7cb_
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01vrt_c
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/0285c
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/0dvmd
/m/0127s7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/015f7
/m/0127s7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/01wyz92
/m/0127s7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0btpx
/m/0127s7,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0j1yf
/m/0127s7,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/0127s7,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/01wyz92
/m/0127s7,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0127s7,/film/actor/film./film/performance/film,/m/01xbxn
/m/0127s7,/film/actor/film./film/performance/film,/m/02847m9
/m/0127s7,/film/actor/film./film/performance/special_performance_type,/m/02t8yb
/m/0127s7,/music/artist/origin,/m/068p2
/m/0127s7,/people/person/gender,/m/02zsn
/m/0127s7,/people/person/languages,/m/02h40lc
/m/0127s7,/people/person/nationality,/m/02k1b
/m/0127s7,/people/person/place_of_birth,/m/0y62n
/m/0127s7,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/0127s7,/people/person/profession,/m/02hrh1q
/m/0127s7,/people/person/profession,/m/0dz3r
/m/0127s7,/people/person/religion,/m/0c8wxp
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09qrn4
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0bp_b2
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gkvb7
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02md2d
/m/0127xk,/people/deceased_person/place_of_burial,/m/018mmw
/m/0127xk,/people/deceased_person/place_of_death,/m/030qb3t
/m/0127xk,/people/person/gender,/m/05zppz
/m/0127xk,/people/person/nationality,/m/09c7w0
/m/0127xk,/people/person/place_of_birth,/m/02_286
/m/0127xk,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/0127xk,/people/person/places_lived./people/place_lived/location,/m/0vmt
/m/0127xk,/people/person/profession,/m/018gz8
/m/0127xk,/people/person/profession,/m/01c72t
/m/0127xk,/people/person/profession,/m/03gjzk
/m/0127xk,/people/person/profession,/m/09jwl
/m/0127xk,/people/person/profession,/m/0cbd2
/m/0127xk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/012_53,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/06fc0b
/m/012_53,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/06fc0b
/m/012_53,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/06w6_
/m/012_53,/film/actor/film./film/performance/film,/m/05sw5b
/m/012_53,/people/person/gender,/m/02zsn
/m/012_53,/people/person/languages,/m/02h40lc
/m/012_53,/people/person/nationality,/m/09c7w0
/m/012_53,/people/person/places_lived./people/place_lived/location,/m/030qb3t
/m/012_53,/people/person/profession,/m/012t_z
/m/012_53,/people/person/profession,/m/01d_h8
/m/012_53,/people/person/profession,/m/02hrh1q
/m/012_53,/people/person/profession,/m/03gjzk
/m/012_53,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,/m/06hwzy
/m/012b30,/music/record_label/artist,/m/016l09
/m/012b30,/music/record_label/artist,/m/01gf5h
/m/012b30,/music/record_label/artist,/m/01k_yf
/m/012b30,/music/record_label/artist,/m/01vsnff
/m/012b30,/music/record_label/artist,/m/01w02sy
/m/012b30,/music/record_label/artist,/m/02y7sr
/m/012b30,/music/record_label/artist,/m/0484q
/m/012b30,/music/record_label/artist,/m/0b1hw
/m/012b30,/music/record_label/artist,/m/0b1zz
/m/012b30,/organization/organization/headquarters./location/mailing_address/citytown,/m/0d9jr
/m/012b30,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/081yw
/m/012bk,/government/politician/government_positions_held./government/government_position_held/basic_title,/m/060bp
/m/012bk,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,/m/03spz
/m/012bk,/people/person/gender,/m/05zppz
/m/012bk,/people/person/nationality,/m/03spz
/m/012bk,/people/person/profession,/m/0fj9f
/m/012bk,/people/person/religion,/m/03_gx
/m/012c6j,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
/m/012c6j,/people/deceased_person/place_of_burial,/m/018mrd
/m/012c6j,/people/deceased_person/place_of_death,/m/0k049
/m/012c6j,/people/person/gender,/m/05zppz
/m/012c6j,/people/person/place_of_birth,/m/068p2
/m/012c6x,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0bdw6t
/m/012c6x,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
/m/012c6x,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/014gjp
/m/012c6x,/film/actor/film./film/performance/film,/m/01_mdl
/m/012c6x,/film/actor/film./film/performance/film,/m/042fgh
/m/012c6x,/film/actor/film./film/performance/film,/m/042g97
/m/012c6x,/film/actor/film./film/performance/film,/m/0d_wms
/m/012c6x,/people/deceased_person/place_of_burial,/m/0lbp_
/m/012c6x,/people/person/gender,/m/05zppz
/m/012c6x,/people/person/nationality,/m/09c7w0
/m/012c6x,/people/person/place_of_birth,/m/030qb3t
/m/012c6x,/people/person/profession,/m/02hrh1q
/m/012c6x,/people/person/profession,/m/02jknp
/m/012c6x,/people/person/profession,/m/03gjzk
/m/012cj0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
/m/012cj0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03f2_rc
/m/012cj0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0kftt
/m/012cj0,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0p7qm
/m/012cj0,/award/award_winner/awards_won./award/award_honor/award_winner,/m/03f2_rc
/m/012cj0,/film/actor/film./film/performance/film,/m/0p7qm
/m/012cj0,/film/actor/film./film/performance/film,/m/0ptxj
/m/012cj0,/people/person/employment_history./business/employment_tenure/company,/m/01skqzw
/m/012cj0,/people/person/gender,/m/05zppz
/m/012cj0,/people/person/nationality,/m/09c7w0
/m/012cj0,/people/person/places_lived./people/place_lived/location,/m/030qb3t
/m/012cj0,/people/person/places_lived./people/place_lived/location,/m/04n3l
/m/012cj0,/people/person/places_lived./people/place_lived/location,/m/0ftxw
/m/012cj0,/people/person/profession,/m/01d_h8
/m/012cj0,/people/person/profession,/m/02hrh1q
/m/012cj0,/people/person/religion,/m/0c8wxp
/m/012cj0,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/012cph,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gr4k
/m/012cph,/people/deceased_person/place_of_burial,/m/0lbp_
/m/012cph,/people/deceased_person/place_of_death,/m/02_286
/m/012cph,/people/person/gender,/m/05zppz
/m/012cph,/people/person/profession,/m/0cbd2
/m/012cph,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/0d6lp
/m/012cph,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y
/m/012cph,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05ztrmj
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09v0wy2
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09v51c2
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0dgr5xp
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01q_ph
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01bl7g
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02_sr1
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02gpkt
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/06x43v
/m/012d40,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/012d40,/film/actor/film./film/performance/film,/m/01bl7g
/m/012d40,/film/actor/film./film/performance/film,/m/01f6x7
/m/012d40,/film/actor/film./film/performance/film,/m/01mszz
/m/012d40,/film/actor/film./film/performance/film,/m/02_sr1
/m/012d40,/film/actor/film./film/performance/film,/m/02gpkt
/m/012d40,/film/actor/film./film/performance/film,/m/02sfnv
/m/012d40,/film/actor/film./film/performance/film,/m/034qmv
/m/012d40,/film/actor/film./film/performance/film,/m/06x43v
/m/012d40,/film/actor/film./film/performance/film,/m/06ztvyx
/m/012d40,/film/actor/film./film/performance/film,/m/09146g
/m/012d40,/film/actor/film./film/performance/special_performance_type,/m/01pb34
/m/012d40,/people/person/gender,/m/05zppz
/m/012d40,/people/person/languages,/m/012w70
/m/012d40,/people/person/languages,/m/02h40lc
/m/012d40,/people/person/languages,/m/02hwhyv
/m/012d40,/people/person/languages,/m/04306rv
/m/012d40,/people/person/languages,/m/0653m
/m/012d40,/people/person/nationality,/m/03h64
